AgtId,Agt,PP,PPName,PAX_Hyperlink,PDF_Hyperlink,PAX_Local_Hyperlink,local_search
2264,Resolutions of Mukaya County Peace and Reconciliation Conference (Yei River State) ,151,South Sudan: Post-secession Local agreements,https://www.peaceagreements.org/view/2264,https://www.peaceagreements.org/viewmasterdocument/2264,https://www.peaceagreements.org/lview/2264,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=151&LocalSearchForm%5Bversion%5D=&s=Search+Database
2267,Agreement on the Demands of the Equatoria Non-Allied Force (ENAF) Yei State Government NSS/ISB and EPC Peace Desk and Communique,151,South Sudan: Post-secession Local agreements,https://www.peaceagreements.org/view/2267,https://www.peaceagreements.org/viewmasterdocument/2267,https://www.peaceagreements.org/lview/2267,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=151&LocalSearchForm%5Bversion%5D=&s=Search+Database
2429,"Joint Peace Committee Meeting Resolution (Payinjiar, Yitol and Rumbek-Amongpiny) ",151,South Sudan: Post-secession Local agreements,https://www.peaceagreements.org/view/2429,https://www.peaceagreements.org/viewmasterdocument/2429,https://www.peaceagreements.org/lview/2429,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=151&LocalSearchForm%5Bversion%5D=&s=Search+Database
2265,Resolutions of Western Lakes State Grassroots Peace Initiative (Yei River State),151,South Sudan: Post-secession Local agreements,https://www.peaceagreements.org/view/2265,https://www.peaceagreements.org/viewmasterdocument/2265,https://www.peaceagreements.org/lview/2265,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=151&LocalSearchForm%5Bversion%5D=&s=Search+Database
2287,"Joint Peace Committee Meeting Resolution (Payinjiar, Yirol and Rumbek-Amongpiny)",151,South Sudan: Post-secession Local agreements,https://www.peaceagreements.org/view/2287,https://www.peaceagreements.org/viewmasterdocument/2287,https://www.peaceagreements.org/lview/2287,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=151&LocalSearchForm%5Bversion%5D=&s=Search+Database
2072,Gogrial State Grassroots Peace Initiative,151,South Sudan: Post-secession Local agreements,https://www.peaceagreements.org/view/2072,https://www.peaceagreements.org/viewmasterdocument/2072,https://www.peaceagreements.org/lview/2072,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=151&LocalSearchForm%5Bversion%5D=&s=Search+Database
2266,Yei River Phase I Agreement,151,South Sudan: Post-secession Local agreements,https://www.peaceagreements.org/view/2266,https://www.peaceagreements.org/viewmasterdocument/2266,https://www.peaceagreements.org/lview/2266,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=151&LocalSearchForm%5Bversion%5D=&s=Search+Database
1962,Agreement on Cessation of Hostilities between the Youth of Dinka Bor and Murle Communities,151,South Sudan: Post-secession Local agreements,https://www.peaceagreements.org/view/1962,https://www.peaceagreements.org/viewmasterdocument/1962,https://www.peaceagreements.org/lview/1962,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=151&LocalSearchForm%5Bversion%5D=&s=Search+Database
2071,Grassroots Agreement to Promote National Dialogue in Yei River State and South Sudan,151,South Sudan: Post-secession Local agreements,https://www.peaceagreements.org/view/2071,https://www.peaceagreements.org/viewmasterdocument/2071,https://www.peaceagreements.org/lview/2071,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=151&LocalSearchForm%5Bversion%5D=&s=Search+Database
2312,Resolutions of Oguruny and Haforiere Peace Dialogue and Reconciliation,151,South Sudan: Post-secession Local agreements,https://www.peaceagreements.org/view/2312,https://www.peaceagreements.org/viewmasterdocument/2312,https://www.peaceagreements.org/lview/2312,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=151&LocalSearchForm%5Bversion%5D=&s=Search+Database
2073,"Resolutions drawn following a Dialogue Meeting between County Commissioners of Lujolo, Morobo, Otogo and Yei representing the Government of Yei River State and the Opposition Leaders of Lujolo, Morobo, Otogo and Yei Counties who have taken arms against the Government of South Sudan",151,South Sudan: Post-secession Local agreements,https://www.peaceagreements.org/view/2073,https://www.peaceagreements.org/viewmasterdocument/2073,https://www.peaceagreements.org/lview/2073,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=151&LocalSearchForm%5Bversion%5D=&s=Search+Database
2286,Agreement on the Resolution of the Conflict in the Gbudue and Maridi States,151,South Sudan: Post-secession Local agreements,https://www.peaceagreements.org/view/2286,https://www.peaceagreements.org/viewmasterdocument/2286,https://www.peaceagreements.org/lview/2286,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=151&LocalSearchForm%5Bversion%5D=&s=Search+Database
1692,Agreement between the Wonduruba Community and the SPLA Commando Unit,151,South Sudan: Post-secession Local agreements,https://www.peaceagreements.org/view/1692,https://www.peaceagreements.org/viewmasterdocument/1692,https://www.peaceagreements.org/lview/1692,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=151&LocalSearchForm%5Bversion%5D=&s=Search+Database
1691,Mundri Agreement,151,South Sudan: Post-secession Local agreements,https://www.peaceagreements.org/view/1691,https://www.peaceagreements.org/viewmasterdocument/1691,https://www.peaceagreements.org/lview/1691,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=151&LocalSearchForm%5Bversion%5D=&s=Search+Database
1844,Recommendations of the Terekeka Peace Conference,151,South Sudan: Post-secession Local agreements,https://www.peaceagreements.org/view/1844,https://www.peaceagreements.org/viewmasterdocument/1844,https://www.peaceagreements.org/lview/1844,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=151&LocalSearchForm%5Bversion%5D=&s=Search+Database
1675,Agreement on Resolution of the Conflict in Jonglei State between Government of the Republic of South Sudan and South Sudan Democratic Movement/Army-Cobra Faction (SSDM-SSDA-Cobra) (Yau Yau Agreement),151,South Sudan: Post-secession Local agreements,https://www.peaceagreements.org/view/1675,https://www.peaceagreements.org/viewmasterdocument/1675,https://www.peaceagreements.org/lview/1675,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=151&LocalSearchForm%5Bversion%5D=&s=Search+Database
1653,"Agreement on a Cessation of Hostilities between the Government of the Republic of South Sudan and the South Sudan Democratic Movement/Defense Army, Cobra Faction",151,South Sudan: Post-secession Local agreements,https://www.peaceagreements.org/view/1653,https://www.peaceagreements.org/viewmasterdocument/1653,https://www.peaceagreements.org/lview/1653,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=151&LocalSearchForm%5Bversion%5D=&s=Search+Database
1843,"Gogrial Agreement (between  Twic, Aweil East, Aweil South and Gogrial West Counties)",151,South Sudan: Post-secession Local agreements,https://www.peaceagreements.org/view/1843,https://www.peaceagreements.org/viewmasterdocument/1843,https://www.peaceagreements.org/lview/1843,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=151&LocalSearchForm%5Bversion%5D=&s=Search+Database
1819,"All-Jonglei Conference for Peace, Reconciliation and Tolerance, held in Bor, 1-5 May 2012: Conference Resolutions and Recommendations ",151,South Sudan: Post-secession Local agreements,https://www.peaceagreements.org/view/1819,https://www.peaceagreements.org/viewmasterdocument/1819,https://www.peaceagreements.org/lview/1819,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=151&LocalSearchForm%5Bversion%5D=&s=Search+Database
2330,"Inter Church Committee of Eastern Equatorial State, Acholi- Madi Peace Conference of April 16-20, 2012, Communique",151,South Sudan: Post-secession Local agreements,https://www.peaceagreements.org/view/2330,https://www.peaceagreements.org/viewmasterdocument/2330,https://www.peaceagreements.org/lview/2330,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=151&LocalSearchForm%5Bversion%5D=&s=Search+Database
2334,Final Report of the Inter Church Committee on Peace and Reconciliation Mission to Magwi County,151,South Sudan: Post-secession Local agreements,https://www.peaceagreements.org/view/2334,https://www.peaceagreements.org/viewmasterdocument/2334,https://www.peaceagreements.org/lview/2334,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=151&LocalSearchForm%5Bversion%5D=&s=Search+Database
1674,Ceasefire Framework Agreement between the SPLA and Lt. Gen. George Athor’s Forces,24,South Sudan: Pre-secession Local Peace Processes,https://www.peaceagreements.org/view/1674,https://www.peaceagreements.org/viewmasterdocument/1674,https://www.peaceagreements.org/lview/1674,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=24&LocalSearchForm%5Bversion%5D=&s=Search+Database
2333,Peace and Reconciliation Conference between Magwi County Communities of Eastern equatorial State and Juba County Communities of Central Equatoria State in Kit Area,24,South Sudan: Pre-secession Local Peace Processes,https://www.peaceagreements.org/view/2333,https://www.peaceagreements.org/viewmasterdocument/2333,https://www.peaceagreements.org/lview/2333,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=24&LocalSearchForm%5Bversion%5D=&s=Search+Database
2525,Resolutions (Lou Peace and Reconciliation Conference),24,South Sudan: Pre-secession Local Peace Processes,https://www.peaceagreements.org/view/2525,https://www.peaceagreements.org/viewmasterdocument/2525,https://www.peaceagreements.org/lview/2525,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=24&LocalSearchForm%5Bversion%5D=&s=Search+Database
2530,Riang Peace Declaration ,24,South Sudan: Pre-secession Local Peace Processes,https://www.peaceagreements.org/view/2530,https://www.peaceagreements.org/viewmasterdocument/2530,https://www.peaceagreements.org/lview/2530,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=24&LocalSearchForm%5Bversion%5D=&s=Search+Database
2532,Resolutions of the Anyuak Murle Peace Conference (Otallo Agreement),24,South Sudan: Pre-secession Local Peace Processes,https://www.peaceagreements.org/view/2532,https://www.peaceagreements.org/viewmasterdocument/2532,https://www.peaceagreements.org/lview/2532,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=24&LocalSearchForm%5Bversion%5D=&s=Search+Database
1817,Declaration and Resolutions of the Chukudum Crisis Peace Conference,24,South Sudan: Pre-secession Local Peace Processes,https://www.peaceagreements.org/view/1817,https://www.peaceagreements.org/viewmasterdocument/1817,https://www.peaceagreements.org/lview/1817,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=24&LocalSearchForm%5Bversion%5D=&s=Search+Database
1816,"Liliir Covenant between the Anyuak, Dinka, Jie, Kachipo, Murle and Nuer who attended the East Bank People-to-People Peace and Reconciliation Conference in
Liliir, Bor County, Upper Nile, Sudan",24,South Sudan: Pre-secession Local Peace Processes,https://www.peaceagreements.org/view/1816,https://www.peaceagreements.org/viewmasterdocument/1816,https://www.peaceagreements.org/lview/1816,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=24&LocalSearchForm%5Bversion%5D=&s=Search+Database
1815,Waat Lou Nuer Covenant,24,South Sudan: Pre-secession Local Peace Processes,https://www.peaceagreements.org/view/1815,https://www.peaceagreements.org/viewmasterdocument/1815,https://www.peaceagreements.org/lview/1815,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=24&LocalSearchForm%5Bversion%5D=&s=Search+Database
1814,Dinka Nuer West Bank Peace Council Communication,24,South Sudan: Pre-secession Local Peace Processes,https://www.peaceagreements.org/view/1814,https://www.peaceagreements.org/viewmasterdocument/1814,https://www.peaceagreements.org/lview/1814,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=24&LocalSearchForm%5Bversion%5D=&s=Search+Database
1813,Wunlit Dinka Nuer Covenant and Resolutions,24,South Sudan: Pre-secession Local Peace Processes,https://www.peaceagreements.org/view/1813,https://www.peaceagreements.org/viewmasterdocument/1813,https://www.peaceagreements.org/lview/1813,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=24&LocalSearchForm%5Bversion%5D=&s=Search+Database
2528,Outcome of the Second Pankar Consultative Meeting,24,South Sudan: Pre-secession Local Peace Processes,https://www.peaceagreements.org/view/2528,https://www.peaceagreements.org/viewmasterdocument/2528,https://www.peaceagreements.org/lview/2528,https://www.peaceagreements.org/lsearchadv?LocalSearchForm%5Bname%5D=&LocalSearchForm%5Bdate_after%5D=&LocalSearchForm%5Bdate_before%5D=&LocalSearchForm%5Bactor_mode%5D=any&LocalSearchForm%5Blink_nat_process_status%5D=all&LocalSearchForm%5Bmediator_status%5D=all&LocalSearchForm%5Bmediator_type_mode%5D=any&LocalSearchForm%5Blocale_name%5D=&LocalSearchForm%5Bcategory_mode%5D=any&LocalSearchForm%5Bagreement_text%5D=&LocalSearchForm%5Bpeace_process%5D%5B%5D=24&LocalSearchForm%5Bversion%5D=&s=Search+Database
